ts,open,high,low,close,volume,signal
2025-06-01 00:59:00,104424.67,104446.5,104424.66,104446.49,2.30903,HOLD
2025-06-01 01:00:00,104446.49,104455.1,104434.48,104434.49,3.87002,HOLD
2025-06-01 01:01:00,104434.49,104434.49,104429.97,104429.97,1.04275,HOLD
2025-06-01 01:02:00,104429.97,104429.98,104422.69,104422.7,7.4554,HOLD
2025-06-01 01:03:00,104422.69,104422.7,104401.84,104419.12,6.69217,HOLD
2025-06-01 01:04:00,104419.13,104419.13,104390.37,104390.37,2.54692,HOLD
2025-06-01 01:05:00,104390.37,104396.23,104390.37,104396.22,1.43332,HOLD
2025-06-01 01:06:00,104396.22,104396.23,104370.53,104370.53,2.69163,HOLD
2025-06-01 01:07:00,104370.53,104370.54,104356.81,104356.81,3.46666,HOLD
2025-06-01 01:08:00,104356.81,104390.25,104349.05,104363.02,11.40585,HOLD
2025-06-01 01:09:00,104363.03,104363.03,104349.05,104349.05,1.75518,HOLD
2025-06-01 01:10:00,104349.05,104371.4,104349.05,104371.4,2.92991,HOLD
2025-06-01 01:11:00,104371.4,104415.97,104371.4,104415.96,4.68312,HOLD
2025-06-01 01:12:00,104415.96,104415.96,104413.53,104413.54,1.45495,HOLD
2025-06-01 01:13:00,104413.54,104415.99,104413.53,104415.98,4.33468,HOLD
2025-06-01 01:14:00,104415.98,104470.65,104415.97,104470.65,6.38925,HOLD
2025-06-01 01:15:00,104470.65,104470.65,104470.64,104470.65,2.16781,BUY
2025-06-01 01:16:00,104470.65,104505.58,104470.64,104498.1,12.14471,HOLD
2025-06-01 01:17:00,104498.11,104498.11,104477.21,104477.22,4.6879,HOLD
2025-06-01 01:18:00,104477.21,104477.22,104349.05,104349.05,17.81931,HOLD
2025-06-01 01:19:00,104349.05,104356.79,104341.46,104353.01,3.94311,SELL
2025-06-01 01:20:00,104353.0,104356.79,104341.46,104356.79,2.7733,HOLD
2025-06-01 01:21:00,104356.78,104356.78,104343.7,104343.71,2.81562,HOLD
2025-06-01 01:22:00,104343.7,104343.7,104329.08,104329.08,7.38597,HOLD
2025-06-01 01:23:00,104329.08,104329.09,104316.53,104316.54,1.4854,HOLD
2025-06-01 01:24:00,104316.54,104341.46,104316.53,104341.46,8.49003,HOLD
2025-06-01 01:25:00,104341.46,104341.46,104311.12,104317.68,5.78158,HOLD
2025-06-01 01:26:00,104317.68,104369.25,104317.67,104369.25,3.30539,HOLD
2025-06-01 01:27:00,104369.24,104387.98,104369.24,104387.97,1.85505,HOLD
2025-06-01 01:28:00,104387.98,104421.25,104387.98,104421.25,6.80193,HOLD
2025-06-01 01:29:00,104421.25,104421.25,104376.81,104382.54,4.63339,HOLD
2025-06-01 01:30:00,104382.54,104382.54,104382.53,104382.54,0.55104,HOLD
2025-06-01 01:31:00,104382.54,104396.23,104382.53,104396.23,2.85147,HOLD
2025-06-01 01:32:00,104396.22,104396.23,104326.96,104349.05,5.68155,HOLD
2025-06-01 01:33:00,104349.04,104349.05,104323.42,104323.79,3.0712,HOLD
2025-06-01 01:34:00,104323.79,104323.79,104277.55,104279.86,15.89491,HOLD
2025-06-01 01:35:00,104279.86,104279.86,104207.54,104271.35,47.92181,HOLD
2025-06-01 01:36:00,104271.36,104298.42,104271.35,104294.61,4.57602,HOLD
2025-06-01 01:37:00,104294.61,104294.61,104210.83,104243.24,23.27346,HOLD
2025-06-01 01:38:00,104243.24,104243.24,104201.44,104222.74,6.89476,HOLD
2025-06-01 01:39:00,104222.74,104222.74,104185.0,104185.01,8.68692,HOLD
2025-06-01 01:40:00,104185.01,104192.34,104171.99,104192.31,22.6288,HOLD
2025-06-01 01:41:00,104192.31,104204.23,104192.31,104196.0,6.67335,HOLD
2025-06-01 01:42:00,104196.0,104196.0,104175.44,104175.44,2.54846,HOLD
2025-06-01 01:43:00,104175.44,104235.33,104158.53,104226.48,17.04228,HOLD
2025-06-01 01:44:00,104226.48,104226.5,104213.05,104213.05,6.11773,HOLD
2025-06-01 01:45:00,104213.05,104267.56,104213.05,104267.55,6.62537,HOLD
2025-06-01 01:46:00,104267.56,104275.34,104254.72,104275.33,2.88884,HOLD
2025-06-01 01:47:00,104275.33,104292.69,104275.33,104292.69,2.55354,HOLD
2025-06-01 01:48:00,104292.68,104292.69,104280.76,104280.76,2.17912,HOLD
2025-06-01 01:49:00,104280.76,104292.67,104280.76,104292.67,3.43859,HOLD
2025-06-01 01:50:00,104292.66,104292.68,104292.66,104292.68,2.5999,HOLD
2025-06-01 01:51:00,104292.68,104292.68,104252.81,104252.82,8.90562,HOLD
2025-06-01 01:52:00,104252.81,104252.82,104238.68,104238.69,2.53419,HOLD
2025-06-01 01:53:00,104238.68,104238.69,104091.18,104112.43,43.31151,HOLD
2025-06-01 01:54:00,104112.43,104134.5,103991.37,104018.87,42.16375,HOLD
2025-06-01 01:55:00,104018.87,104077.78,104018.87,104059.99,5.91072,HOLD
2025-06-01 01:56:00,104059.99,104080.07,104051.84,104080.07,4.39052,HOLD
2025-06-01 01:57:00,104080.07,104080.07,104063.91,104065.68,5.20611,HOLD
2025-06-01 01:58:00,104065.68,104088.62,104041.37,104088.61,6.76381,HOLD
2025-06-01 01:59:00,104088.61,104126.08,104088.61,104126.07,4.00501,HOLD
2025-06-01 02:00:00,104126.08,104126.08,104114.77,104115.63,2.4854,HOLD
2025-06-01 02:01:00,104115.63,104126.32,104083.83,104126.32,9.65421,HOLD
2025-06-01 02:02:00,104126.32,104126.32,104066.03,104087.79,7.48895,HOLD
2025-06-01 02:03:00,104087.8,104087.8,104022.0,104022.01,5.97751,HOLD
2025-06-01 02:04:00,104022.0,104088.0,104022.0,104066.02,11.96399,HOLD
2025-06-01 02:05:00,104066.02,104080.0,104009.09,104073.99,13.0575,HOLD
2025-06-01 02:06:00,104073.99,104095.24,104018.86,104019.39,8.28687,HOLD
2025-06-01 02:07:00,104019.39,104038.25,104012.09,104021.04,5.99771,HOLD
2025-06-01 02:08:00,104021.05,104021.05,103971.69,103971.7,6.01118,HOLD
2025-06-01 02:09:00,103971.7,103971.7,103924.52,103924.53,17.35165,HOLD
2025-06-01 02:10:00,103924.53,104002.0,103924.52,104002.0,6.67707,HOLD
2025-06-01 02:11:00,104001.99,104047.61,104001.99,104032.16,4.5831,HOLD
2025-06-01 02:12:00,104032.16,104047.6,104020.0,104020.0,2.56691,HOLD
2025-06-01 02:13:00,104020.01,104020.81,103975.12,103975.13,9.34577,HOLD
2025-06-01 02:14:00,103975.12,103975.12,103929.73,103946.23,5.20688,HOLD
2025-06-01 02:15:00,103946.23,104027.83,103946.22,104025.74,10.09266,HOLD
2025-06-01 02:16:00,104025.74,104034.89,104009.69,104018.76,3.09455,HOLD
2025-06-01 02:17:00,104018.75,104065.48,104005.39,104065.48,3.23551,HOLD
2025-06-01 02:18:00,104065.47,104093.75,104065.47,104093.75,2.41948,HOLD
2025-06-01 02:19:00,104093.75,104093.75,104063.48,104078.28,5.68027,HOLD
2025-06-01 02:20:00,104078.29,104116.0,104078.28,104115.99,3.73785,HOLD
2025-06-01 02:21:00,104116.0,104160.38,104115.99,104143.83,8.36172,HOLD
2025-06-01 02:22:00,104143.83,104143.83,104118.31,104118.31,1.90879,HOLD
2025-06-01 02:23:00,104118.32,104118.32,104105.22,104105.23,0.9823,HOLD
2025-06-01 02:24:00,104105.22,104113.21,104105.22,104113.21,5.2543,BUY
2025-06-01 02:25:00,104113.21,104172.6,104113.21,104172.59,3.54951,HOLD
2025-06-01 02:26:00,104172.6,104179.94,104172.59,104179.93,3.7545,HOLD
2025-06-01 02:27:00,104179.93,104200.07,104179.93,104190.48,4.38655,HOLD
2025-06-01 02:28:00,104190.49,104194.55,104185.11,104194.55,5.00315,HOLD
2025-06-01 02:29:00,104194.54,104194.55,104164.58,104164.58,2.03425,HOLD
2025-06-01 02:30:00,104164.58,104227.07,104164.58,104225.18,6.79242,HOLD
2025-06-01 02:31:00,104225.17,104225.18,104204.31,104204.32,2.94659,HOLD
2025-06-01 02:32:00,104204.31,104204.32,104204.31,104204.32,0.90961,HOLD
2025-06-01 02:33:00,104204.32,104214.49,104204.31,104214.49,6.25697,HOLD
2025-06-01 02:34:00,104214.49,104222.25,104210.07,104210.07,3.24723,HOLD
2025-06-01 02:35:00,104210.08,104222.25,104210.07,104222.25,4.19172,HOLD
2025-06-01 02:36:00,104222.25,104238.1,104222.24,104238.1,4.02263,HOLD
2025-06-01 02:37:00,104238.09,104238.1,104227.27,104234.96,2.44158,HOLD
2025-06-01 02:38:00,104234.97,104234.97,104231.6,104231.61,2.46855,HOLD
2025-06-01 02:39:00,104231.6,104231.61,104222.82,104231.56,6.56483,HOLD
2025-06-01 02:40:00,104231.55,104243.41,104231.55,104243.4,7.51011,HOLD
2025-06-01 02:41:00,104243.41,104254.72,104243.4,104254.72,3.83592,HOLD
2025-06-01 02:42:00,104254.72,104257.82,104254.71,104257.81,1.05295,HOLD
2025-06-01 02:43:00,104257.82,104257.82,104249.46,104249.46,1.70236,HOLD
2025-06-01 02:44:00,104249.46,104249.47,104244.15,104244.16,0.79561,HOLD
2025-06-01 02:45:00,104244.15,104244.15,104172.95,104172.95,4.32933,HOLD
2025-06-01 02:46:00,104172.96,104183.25,104172.95,104183.24,5.41722,HOLD
2025-06-01 02:47:00,104183.24,104289.49,104183.24,104289.49,26.42579,HOLD
2025-06-01 02:48:00,104289.49,104290.85,104276.13,104290.84,3.77325,HOLD
2025-06-01 02:49:00,104290.85,104299.99,104285.72,104292.68,3.15372,HOLD
2025-06-01 02:50:00,104292.69,104292.69,104287.93,104292.69,3.85828,HOLD
2025-06-01 02:51:00,104292.69,104324.21,104257.62,104265.01,6.55718,HOLD
2025-06-01 02:52:00,104265.01,104270.36,104247.38,104255.82,1.81699,HOLD
2025-06-01 02:53:00,104255.82,104255.83,104246.65,104254.7,1.13433,HOLD
2025-06-01 02:54:00,104254.71,104254.71,104246.66,104247.51,1.75927,HOLD
2025-06-01 02:55:00,104247.51,104252.1,104230.26,104230.27,5.75452,HOLD
2025-06-01 02:56:00,104230.26,104240.01,104229.46,104229.47,5.84438,HOLD
2025-06-01 02:57:00,104229.47,104229.47,104220.0,104220.01,1.89319,HOLD
2025-06-01 02:58:00,104220.01,104220.01,104220.0,104220.0,0.64511,HOLD
2025-06-01 02:59:00,104220.01,104220.01,104195.12,104195.12,6.09565,HOLD
2025-06-01 03:00:00,104195.13,104235.77,104195.13,104199.19,8.82445,HOLD
2025-06-01 03:01:00,104199.18,104199.19,104190.47,104199.19,2.31552,HOLD
2025-06-01 03:02:00,104199.19,104205.01,104190.65,104190.66,1.75863,SELL
2025-06-01 03:03:00,104190.65,104190.66,104143.93,104143.94,6.2289,HOLD
2025-06-01 03:04:00,104143.94,104143.94,104113.2,104113.2,3.51521,HOLD
2025-06-01 03:05:00,104113.21,104139.19,104107.19,104138.98,6.98169,HOLD
2025-06-01 03:06:00,104138.99,104138.99,104108.39,104108.4,1.63669,HOLD
2025-06-01 03:07:00,104108.39,104136.68,104108.39,104136.67,4.09874,HOLD
2025-06-01 03:08:00,104136.67,104136.67,104104.52,104104.52,2.1148,HOLD
2025-06-01 03:09:00,104104.52,104104.52,104052.92,104056.31,7.54728,HOLD
2025-06-01 03:10:00,104056.31,104079.35,104056.31,104068.13,3.79596,HOLD
2025-06-01 03:11:00,104068.13,104068.13,104065.0,104065.0,1.64615,HOLD
2025-06-01 03:12:00,104065.0,104097.03,104051.46,104097.02,6.90763,HOLD
2025-06-01 03:13:00,104097.03,104097.03,104097.02,104097.02,0.7684,HOLD
2025-06-01 03:14:00,104097.02,104097.03,104069.17,104069.17,2.72612,HOLD
2025-06-01 03:15:00,104069.17,104069.18,104069.17,104069.18,1.42917,HOLD
2025-06-01 03:16:00,104069.18,104096.36,104069.17,104096.36,4.78155,HOLD
2025-06-01 03:17:00,104096.36,104133.6,104096.35,104133.57,5.55598,HOLD
2025-06-01 03:18:00,104133.58,104133.58,104048.78,104066.04,7.43987,HOLD
2025-06-01 03:19:00,104066.04,104073.78,104060.76,104065.88,3.12095,HOLD
2025-06-01 03:20:00,104065.87,104103.65,104065.87,104103.64,3.57459,HOLD
2025-06-01 03:21:00,104103.65,104113.21,104089.18,104089.19,5.98867,HOLD
2025-06-01 03:22:00,104089.18,104089.18,104066.92,104066.93,3.01055,HOLD
2025-06-01 03:23:00,104066.93,104066.93,104018.86,104018.87,3.87925,HOLD
2025-06-01 03:24:00,104018.86,104018.86,103971.7,103971.7,13.39864,HOLD
2025-06-01 03:25:00,103971.71,104032.0,103971.71,104032.0,6.03941,HOLD
2025-06-01 03:26:00,104032.0,104039.98,104031.99,104039.98,3.18252,HOLD
2025-06-01 03:27:00,104039.98,104114.39,104039.97,104114.39,5.11066,HOLD
2025-06-01 03:28:00,104114.39,104114.39,104114.38,104114.39,0.6541,HOLD
2025-06-01 03:29:00,104114.38,104140.45,104114.38,104137.32,10.50958,HOLD
2025-06-01 03:30:00,104137.32,104168.0,104137.32,104167.99,3.87725,HOLD
2025-06-01 03:31:00,104168.0,104179.47,104167.99,104179.47,1.8097,BUY
2025-06-01 03:32:00,104179.47,104195.13,104179.46,104187.53,4.70568,HOLD
2025-06-01 03:33:00,104187.53,104208.33,104187.52,104208.32,5.32388,HOLD
2025-06-01 03:34:00,104208.33,104208.33,104199.93,104199.93,2.3056,HOLD
2025-06-01 03:35:00,104199.93,104199.93,104199.92,104199.92,1.22358,HOLD
2025-06-01 03:36:00,104199.93,104199.93,104199.92,104199.93,2.02553,HOLD
2025-06-01 03:37:00,104199.93,104215.82,104199.92,104215.82,2.57569,HOLD
2025-06-01 03:38:00,104215.81,104254.72,104215.81,104249.18,5.11632,HOLD
2025-06-01 03:39:00,104249.18,104249.19,104228.0,104228.01,4.84014,HOLD
2025-06-01 03:40:00,104228.0,104275.84,104228.0,104275.83,13.13466,HOLD
2025-06-01 03:41:00,104275.83,104275.84,104275.83,104275.83,1.66264,HOLD
2025-06-01 03:42:00,104275.83,104301.89,104275.83,104301.88,2.89281,HOLD
2025-06-01 03:43:00,104301.88,104301.89,104285.96,104285.97,1.37115,HOLD
2025-06-01 03:44:00,104285.96,104297.29,104285.96,104297.29,2.44601,HOLD
2025-06-01 03:45:00,104297.28,104346.18,104297.28,104346.17,7.13589,HOLD
2025-06-01 03:46:00,104346.17,104380.96,104346.16,104380.96,14.96236,HOLD
2025-06-01 03:47:00,104380.96,104380.96,104380.95,104380.96,0.32951,HOLD
2025-06-01 03:48:00,104380.96,104456.13,104380.95,104456.13,12.72148,HOLD
2025-06-01 03:49:00,104456.12,104456.13,104440.0,104440.0,4.38375,HOLD
2025-06-01 03:50:00,104440.01,104464.1,104440.0,104464.09,7.16567,HOLD
2025-06-01 03:51:00,104464.1,104464.1,104410.51,104410.51,4.33935,HOLD
2025-06-01 03:52:00,104410.51,104431.68,104410.51,104431.68,1.93865,HOLD
2025-06-01 03:53:00,104431.68,104431.68,104431.67,104431.68,2.29025,HOLD
2025-06-01 03:54:00,104431.68,104431.68,104431.67,104431.68,0.65779,HOLD
2025-06-01 03:55:00,104431.67,104431.68,104414.97,104414.97,1.12412,HOLD
2025-06-01 03:56:00,104414.97,104414.98,104401.42,104401.43,2.28345,HOLD
2025-06-01 03:57:00,104401.43,104401.44,104401.43,104401.44,0.91599,HOLD
2025-06-01 03:58:00,104401.43,104401.44,104396.22,104396.22,1.9702,HOLD
2025-06-01 03:59:00,104396.22,104396.23,104381.02,104381.03,3.1839,HOLD
2025-06-01 04:00:00,104381.03,104407.19,104381.02,104407.19,5.7911,HOLD
2025-06-01 04:01:00,104407.19,104410.84,104395.87,104395.88,2.62657,HOLD
2025-06-01 04:02:00,104395.88,104469.23,104395.87,104461.78,12.00667,HOLD
2025-06-01 04:03:00,104461.77,104469.23,104450.85,104456.69,10.4101,HOLD
2025-06-01 04:04:00,104456.69,104456.69,104428.74,104428.74,3.477,HOLD
2025-06-01 04:05:00,104428.74,104428.75,104428.74,104428.74,1.03139,HOLD
2025-06-01 04:06:00,104428.75,104428.75,104390.24,104390.24,4.99437,HOLD
2025-06-01 04:07:00,104390.24,104390.25,104373.3,104373.31,2.52927,HOLD
2025-06-01 04:08:00,104373.31,104390.25,104360.9,104390.25,2.46329,HOLD
2025-06-01 04:09:00,104390.24,104398.02,104376.42,104376.42,3.01501,HOLD
2025-06-01 04:10:00,104376.43,104396.23,104376.42,104396.23,1.2898,HOLD
2025-06-01 04:11:00,104396.22,104396.23,104387.92,104387.93,0.86017,HOLD
2025-06-01 04:12:00,104387.92,104410.56,104387.92,104410.56,3.6099,HOLD
2025-06-01 04:13:00,104410.55,104443.4,104410.55,104443.4,1.72461,HOLD
2025-06-01 04:14:00,104443.4,104443.4,104411.45,104411.46,12.1412,HOLD
2025-06-01 04:15:00,104411.46,104437.49,104411.45,104437.49,1.16582,HOLD
2025-06-01 04:16:00,104437.48,104469.19,104437.48,104469.18,5.73056,HOLD
2025-06-01 04:17:00,104469.19,104469.23,104469.18,104469.22,8.84758,HOLD
2025-06-01 04:18:00,104469.23,104517.15,104469.22,104500.01,15.95127,HOLD
2025-06-01 04:19:00,104500.0,104506.85,104500.0,104506.84,2.03137,HOLD
2025-06-01 04:20:00,104506.85,104522.72,104495.42,104495.43,8.24029,HOLD
2025-06-01 04:21:00,104495.42,104505.02,104495.42,104505.02,3.90362,HOLD
2025-06-01 04:22:00,104505.02,104505.02,104505.01,104505.02,3.82899,HOLD
2025-06-01 04:23:00,104505.01,104505.02,104477.9,104477.9,2.53869,HOLD
2025-06-01 04:24:00,104477.91,104477.91,104476.2,104476.2,3.50098,HOLD
2025-06-01 04:25:00,104476.21,104476.21,104476.2,104476.21,1.01655,HOLD
2025-06-01 04:26:00,104476.21,104476.21,104476.2,104476.2,1.28066,HOLD
2025-06-01 04:27:00,104476.2,104476.21,104476.2,104476.2,1.74075,HOLD
2025-06-01 04:28:00,104476.2,104476.21,104476.2,104476.21,1.64346,HOLD
2025-06-01 04:29:00,104476.2,104512.54,104476.2,104512.53,4.0397,HOLD
2025-06-01 04:30:00,104512.54,104599.9,104512.53,104591.9,14.3302,HOLD
2025-06-01 04:31:00,104591.89,104639.8,104581.57,104639.79,12.7833,HOLD
2025-06-01 04:32:00,104639.8,104639.8,104623.27,104623.27,3.25275,HOLD
2025-06-01 04:33:00,104623.28,104651.26,104623.27,104651.25,4.86499,HOLD
2025-06-01 04:34:00,104651.26,104679.25,104608.64,104608.65,9.30722,HOLD
2025-06-01 04:35:00,104608.64,104618.01,104594.44,104618.0,1.94166,HOLD
2025-06-01 04:36:00,104618.01,104632.08,104618.0,104632.08,1.41447,HOLD
2025-06-01 04:37:00,104632.08,104669.85,104632.07,104669.85,2.77015,HOLD
2025-06-01 04:38:00,104669.84,104669.85,104669.84,104669.84,1.3155,HOLD
2025-06-01 04:39:00,104669.85,104679.25,104669.84,104679.25,1.88896,HOLD
2025-06-01 04:40:00,104679.25,104714.29,104679.24,104714.28,3.97232,HOLD
2025-06-01 04:41:00,104714.29,104714.29,104699.99,104709.49,7.58673,HOLD
2025-06-01 04:42:00,104709.48,104709.49,104709.48,104709.49,1.10601,HOLD
2025-06-01 04:43:00,104709.49,104709.49,104696.43,104696.44,5.67165,HOLD
2025-06-01 04:44:00,104696.43,104696.44,104688.0,104688.01,4.03382,HOLD
2025-06-01 04:45:00,104688.0,104729.99,104688.0,104729.99,5.30049,HOLD
2025-06-01 04:46:00,104729.98,104729.99,104656.9,104656.9,6.87368,HOLD
2025-06-01 04:47:00,104656.9,104675.05,104638.21,104668.37,11.77531,HOLD
2025-06-01 04:48:00,104668.38,104668.38,104637.7,104637.71,1.57134,HOLD
2025-06-01 04:49:00,104637.7,104658.27,104637.63,104658.26,4.04583,HOLD
2025-06-01 04:50:00,104658.26,104682.47,104658.26,104682.47,3.57199,HOLD
2025-06-01 04:51:00,104682.47,104682.47,104671.06,104671.06,5.87983,HOLD
2025-06-01 04:52:00,104671.06,104671.07,104632.07,104648.46,7.70285,HOLD
2025-06-01 04:53:00,104648.45,104648.46,104640.0,104640.0,1.97661,HOLD
2025-06-01 04:54:00,104640.0,104658.34,104640.0,104658.34,4.1543,HOLD
2025-06-01 04:55:00,104658.34,104658.34,104647.03,104651.17,2.55631,HOLD
2025-06-01 04:56:00,104651.16,104651.17,104651.16,104651.17,0.31744,HOLD
2025-06-01 04:57:00,104651.17,104651.17,104651.16,104651.17,2.79331,HOLD
2025-06-01 04:58:00,104651.17,104651.17,104647.03,104647.03,1.10511,HOLD
2025-06-01 04:59:00,104647.04,104647.04,104633.15,104633.16,3.32379,HOLD
2025-06-01 05:00:00,104633.16,104633.16,104594.39,104594.39,7.37838,HOLD
2025-06-01 05:01:00,104594.4,104632.08,104594.39,104632.08,5.74121,HOLD
2025-06-01 05:02:00,104632.07,104658.34,104619.67,104658.34,7.78342,HOLD
2025-06-01 05:03:00,104658.34,104711.48,104658.34,104680.01,10.31444,HOLD
2025-06-01 05:04:00,104680.0,104685.56,104632.07,104685.56,15.01934,HOLD
2025-06-01 05:05:00,104685.55,104700.0,104677.4,104679.24,5.32423,HOLD
2025-06-01 05:06:00,104679.24,104679.25,104667.05,104667.05,1.89201,HOLD
2025-06-01 05:07:00,104667.06,104685.32,104667.05,104685.32,8.61348,HOLD
2025-06-01 05:08:00,104685.31,104695.46,104685.31,104695.46,7.15888,HOLD
2025-06-01 05:09:00,104695.45,104700.0,104679.15,104679.15,12.3299,HOLD
2025-06-01 05:10:00,104679.15,104679.16,104668.68,104668.69,2.22734,HOLD
2025-06-01 05:11:00,104668.68,104682.93,104668.68,104682.92,2.45961,HOLD
2025-06-01 05:12:00,104682.92,104695.8,104682.92,104695.79,3.84437,HOLD
2025-06-01 05:13:00,104695.79,104695.8,104695.79,104695.8,1.53971,HOLD
2025-06-01 05:14:00,104695.8,104695.8,104695.79,104695.8,0.95723,HOLD
2025-06-01 05:15:00,104695.79,104714.29,104693.43,104693.44,2.89389,HOLD
2025-06-01 05:16:00,104693.43,104693.44,104693.43,104693.43,0.4991,HOLD
2025-06-01 05:17:00,104693.44,104693.44,104693.43,104693.44,0.904,HOLD
2025-06-01 05:18:00,104693.44,104693.44,104693.43,104693.44,0.50586,HOLD
2025-06-01 05:19:00,104693.43,104693.44,104641.07,104641.07,5.50932,HOLD
2025-06-01 05:20:00,104641.08,104641.08,104641.07,104641.08,2.75935,HOLD
2025-06-01 05:21:00,104641.07,104641.08,104605.29,104605.29,6.31924,SELL
2025-06-01 05:22:00,104605.29,104605.3,104576.81,104576.81,11.44403,HOLD
2025-06-01 05:23:00,104576.81,104576.82,104572.77,104572.77,4.44355,HOLD
2025-06-01 05:24:00,104572.78,104572.78,104571.43,104571.43,3.61363,HOLD
