ts,open,high,low,close,volume,signal
2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74437,HOLD
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,HOLD
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,HOLD
2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,HOLD
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,HOLD
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,HOLD
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,HOLD
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,HOLD
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,BUY
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,HOLD
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,HOLD
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,HOLD
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,HOLD
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,HOLD
2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.06875,HOLD
2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.841,HOLD
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,HOLD
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,HOLD
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,HOLD
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,HOLD
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,HOLD
2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.34838,HOLD
2025-05-04,95856.42,96304.48,94151.38,94277.62,11036.38342,HOLD
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18189,HOLD
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.64513,HOLD
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.83854,HOLD
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.02847,HOLD
2025-05-09,103261.61,104361.3,102315.14,102971.99,27617.39907,HOLD
2025-05-10,102971.99,104984.57,102818.76,104809.53,15324.78611,HOLD
2025-05-11,104809.53,104972.0,103345.06,104118.0,17987.12197,HOLD
2025-05-12,104118.0,105819.45,100718.37,102791.32,31272.77792,HOLD
2025-05-13,102791.32,104976.25,101429.7,104103.72,21253.42409,HOLD
2025-05-14,104103.72,104356.95,102602.05,103507.82,16452.9081,HOLD
2025-05-15,103507.83,104192.7,101383.07,103763.71,17998.98604,HOLD
2025-05-16,103763.71,104550.33,103100.49,103463.9,15683.88024,HOLD
2025-05-17,103463.9,103709.86,102612.5,103126.65,11250.89622,HOLD
2025-05-18,103126.65,106660.0,103105.09,106454.26,21599.98726,HOLD
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,HOLD
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,HOLD
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,HOLD
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,HOLD
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,HOLD
2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,HOLD
2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,HOLD
2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,HOLD
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,HOLD
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,HOLD
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,HOLD
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,HOLD
2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,HOLD
2025-06-01,104591.88,105866.91,103752.49,105642.93,9709.70006,HOLD
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,HOLD
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,HOLD
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,HOLD
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,HOLD
2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,HOLD
2025-06-07,104288.43,105900.0,103871.09,105552.15,8344.93206,HOLD
2025-06-08,105552.15,106488.14,104964.14,105734.0,8048.06305,HOLD
2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,HOLD
2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,HOLD
2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,HOLD
2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,HOLD
2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,HOLD
2025-06-14,106066.59,106252.0,104300.0,105414.64,8798.93969,HOLD
2025-06-15,105414.63,106128.57,104494.53,105594.01,7164.20047,HOLD
